source_id,block_height,epoch_index,model_id,participant,node_id,throughput,poc_weight,timeslot_allocation,participant_model_weight
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1346p2h8dn4kp98c5e93k5q64g0h7vxjxnd55fh,node-mm,0,2654,"[true,false]",5337
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1346p2h8dn4kp98c5e93k5q64g0h7vxjxnd55fh,node2,0,2683,"[true,false]",5337
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,AS-LA-1,0,8376,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,AS-LA-2,0,8376,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,AS-LA-3,0,8320,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,AS-LA-4,0,8265,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,BSTN-H100-1,0,8233,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,DA-LA-5,0,8204,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,DMIN-LA-1,0,16322,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,DMIN-LA-2,0,16525,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,GL-LA-4,0,16554,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,ML-GMN-H100-2,0,16583,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,OC-A100-1,0,5099,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-1,0,8349,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-16,0,8552,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-17,0,8320,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-18,0,8349,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-19,0,6493,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-2,0,8494,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-24,0,8581,"[true,false]",367007
chain_model_minimax,6218275,403,MiniMaxAI/MiniMax-M2.7,gonka1gvrrhjmy4w4mayvs2s5l23edj8ertcmtd2v4zr,RI-NS-25,0,8291,"[true,false]",367007
