source_id,block_height,epoch_index,participant,local_id,hardware_index,gpu_type,gpu_count,status,registered_models,epoch_poc_models,in_epoch_poc
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-29,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-37,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-38,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-39,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-40,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-41,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-43,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-48,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-49,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-50,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-51,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-55,0,NVIDIA B300 SXM6 PC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-56,0,NVIDIA B300 SXM6 PC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,RI-NS-9,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,VR-JS-4,0,NVIDIA A100-SXM4-80GB | 80GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,VR-JS-5,0,NVIDIA A100-SXM4-80GB | 80GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,VR-JS-6,0,NVIDIA A100-SXM4-80GB | 80GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,lu-b300-01,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,lu-b300-02,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,sh-b300-01,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1scskt6wpnjnumsah6kjphmdu87vjgvcxmn4rxv,sh-b300-02,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1tlvg4kjx7ljd5thgd5fkgh39q6lu8cmxupktgg,node6,0,NVIDIA H200 | 140GB,8,INFERENCE,"[""deepseek-ai/DeepSeek-V4-Flash-0731""]","[""deepseek-ai/DeepSeek-V4-Flash-0731""]",true
chain_hardware,6218275,403,gonka1u60wtn9dhadweeuq2gywcpx34fpfnuhmu7w0qq,node6,0,NVIDIA H100 80GB HBM3 | 79GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1u60wtn9dhadweeuq2gywcpx34fpfnuhmu7w0qq,node7,0,NVIDIA H100 80GB HBM3 | 79GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1u60wtn9dhadweeuq2gywcpx34fpfnuhmu7w0qq,node8,0,NVIDIA H100 80GB HBM3 | 79GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1u60wtn9dhadweeuq2gywcpx34fpfnuhmu7w0qq,node9,0,NVIDIA H100 80GB HBM3 | 79GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1vjz8csqsr0ph0lv0yylc4auypnzrld7y6l2feu,A22,0,NVIDIA H100 PCIe | 79GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,4xB200-1,0,NVIDIA B200 | 179GB,4,FAILED,[],[],false
chain_hardware,6218275,403,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,mlnode-3,0,NVIDIA B300 SXM6 AC | 268GB,1,INFERENCE,"[""deepseek-ai/DeepSeek-V4-Flash-0731""]","[""deepseek-ai/DeepSeek-V4-Flash-0731""]",true
chain_hardware,6218275,403,gonka1y2a9p56kv044327uycmqdexl7zs82fs5ryv5le,node-235b-1,0,NVIDIA H100 80GB HBM3 | 79GB,4,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,A18,0,NVIDIA H100 PCIe | 79GB,8,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
chain_hardware,6218275,403,gonka1ym3np7guxart483yfdxnlztuazx22cjt0e4a2p,A5,0,NVIDIA H100 PCIe | 79GB,4,INFERENCE,"[""MiniMaxAI/MiniMax-M2.7""]","[""MiniMaxAI/MiniMax-M2.7""]",true
